"KOR_SIDO","geocode","date","year","month","day","dow","mintemp","meantemp","maxtemp","meandew","meanhumi","precip","meanwindsp","meanatp","mean_local_pressure","mean_sealevel_pressure"
"제주",49,2016-01-12,2016,1,12,"화요일",3.5,4.65,6.425,-2.975,57.75,0,5.6,4.925,1017.65,1022.7
"제주",49,2016-01-13,2016,1,13,"수요일",2.35,4.025,5.85,-2.625,62.275,0.15,6.3,5.05,1017,1022.05
"제주",49,2016-01-14,2016,1,14,"목요일",3.675,5.55,8.275,-3.575,52.05,,4.5,4.725,1017.25,1022.225
"제주",49,2016-01-15,2016,1,15,"금요일",3.6,6.475,11.15,-1.45,57.6,0,2.175,5.55,1015.575,1020.575
"제주",49,2016-01-16,2016,1,16,"토요일",3.925,7.625,11.975,0.85,63.05,,2.15,6.575,1016,1020.95
"제주",49,2016-01-17,2016,1,17,"일요일",7.025,8.775,10.4,5.8,82.35,22.875,3.875,9.35,1008.125,1013.025
"제주",49,2016-01-18,2016,1,18,"월요일",-1.025,3.5,8.125,-1.925,68.275,0.975,8.4,5.4,1010.825,1015.85
"제주",49,2016-01-19,2016,1,19,"화요일",-1.325,0.575,2.725,-4.5,69.4,2.05,8.925,4.4,1017.925,1023.05
"제주",49,2016-01-20,2016,1,20,"수요일",0.875,2.35,4.275,-3.55,64.95,0,4.925,4.75,1023.2,1028.3
"제주",49,2016-01-21,2016,1,21,"목요일",1.75,2.9,4.275,-2.4,67.925,0.433333333333333,4.55,5.15,1021.05,1026.15
"제주",49,2016-01-22,2016,1,22,"금요일",1.125,2.975,4.825,-4.325,58.925,,4.975,4.475,1022.875,1027.975
"제주",49,2016-01-23,2016,1,23,"토요일",-5.025,-0.7,3.375,-4.525,76.725,6.475,6.85,4.4,1022.775,1027.925
"제주",49,2016-01-24,2016,1,24,"일요일",-6.325,-3.7,-0.725,-7.25,77.225,4.575,9.45,3.6,1021.025,1026.25
"제주",49,2016-01-25,2016,1,25,"월요일",-1.925,1.025,3.325,-2.75,76.525,3.125,6.575,5.025,1024.15,1029.275
"제주",49,2016-01-26,2016,1,26,"화요일",2.725,4.775,7.1,-1.85,62.175,0.0333333333333333,5.025,5.35,1023.825,1028.875
"제주",49,2016-01-27,2016,1,27,"수요일",2.975,6.425,9.025,-0.375,62.125,0.025,2.3,5.975,1024.75,1029.775
"제주",49,2016-01-28,2016,1,28,"목요일",5.35,8.875,12.175,7.95,94.2,37.375,2.7,10.8,1018.5,1023.475
"제주",49,2016-01-29,2016,1,29,"금요일",7.35,8.525,10.225,7,90.6,24.85,4.55,10.075,1014.65,1019.575
"제주",49,2016-01-30,2016,1,30,"토요일",6.025,7.7,9,4.775,82.175,1.025,3.8,8.625,1018.975,1023.95
"제주",49,2016-01-31,2016,1,31,"일요일",3.075,5.025,7.525,0.125,70.9,0,4.825,6.2,1022.75,1027.8
"제주",49,2016-02-01,2016,2,1,"월요일",1.65,3.15,4.825,-2.45,66.8,0.2,5.875,5.175,1022.3,1027.4
"제주",49,2016-02-02,2016,2,2,"화요일",1.6,2.9,4.95,-3.375,63.425,0,4.95,4.775,1021.9,1027.025
"제주",49,2016-02-03,2016,2,3,"수요일",1.65,4.1,7,-3.35,58.55,,4.15,4.8,1022.625,1027.675
"제주",49,2016-02-04,2016,2,4,"목요일",3.1,6.2,9.425,-2.2,55.55,,3.85,5.25,1021.325,1026.375
"제주",49,2016-02-05,2016,2,5,"금요일",4,5.825,9,-2.05,57.75,,4.25,5.325,1018.525,1023.55
"제주",49,2016-02-06,2016,2,6,"토요일",2.35,3.9,5.925,-3.675,57.95,0.05,6.4,4.7,1018.15,1023.2
"제주",49,2016-02-07,2016,2,7,"일요일",1.6,3.9,6.95,-3.725,57.9,0.05,4.375,4.675,1017.5,1022.55
"제주",49,2016-02-08,2016,2,8,"월요일",3.075,7.625,11.375,-2.375,50.025,0,5.3,5.15,1015,1019.95
"제주",49,2016-02-09,2016,2,9,"화요일",4.325,8.525,12.5,-3.225,45,,3.75,4.9,1018.15,1023.125
"제주",49,2016-02-10,2016,2,10,"수요일",4.125,9.85,14.2,2.275,59.775,,2.85,7.3,1020.1,1025.05
"제주",49,2016-02-11,2016,2,11,"목요일",11.275,15.125,17.75,9.875,71.725,0.766666666666667,5,12.425,1017.775,1022.6
"제주",49,2016-02-12,2016,2,12,"금요일",14.875,16.125,17.375,14.725,92.425,54.95,4.925,16.775,1011.925,1016.7
"제주",49,2016-02-13,2016,2,13,"토요일",8.975,14.625,18.1,13.875,96,23.475,4.825,16.075,1004.225,1009
"제주",49,2016-02-14,2016,2,14,"일요일",1.675,4.175,9.25,-0.625,71.425,0.0666666666666667,9.2,6,1011.325,1016.35
"제주",49,2016-02-15,2016,2,15,"월요일",-1.05,1.25,3.5,-3.8,69.525,2,7.925,4.65,1017.65,1022.75
"제주",49,2016-02-16,2016,2,16,"화요일",1.95,5.25,8.075,-2.575,57.225,0,7.125,5.075,1016.975,1022
"제주",49,2016-02-17,2016,2,17,"수요일",3.525,5.7,8.325,-2.675,54.9,0,4.6,5.025,1020.525,1025.55
"제주",49,2016-02-18,2016,2,18,"목요일",2.25,7.425,11.825,-0.125,59.325,,3.4,6.1,1020.1,1025.075
"제주",49,2016-02-19,2016,2,19,"금요일",6.675,9.4,11.825,3.975,70.075,2.525,2.5,8.175,1021.1,1026.05
"제주",49,2016-02-20,2016,2,20,"토요일",4.325,7.625,11.05,-0.375,58.6,0.85,5.3,6.2,1017.425,1022.4
"제주",49,2016-02-21,2016,2,21,"일요일",1.775,5.25,8.825,-3.825,52.6,,3.5,4.625,1025.4,1030.425
"제주",49,2016-02-22,2016,2,22,"월요일",4.575,5.875,9.075,1.725,76.225,6.075,1.9,7,1024.625,1029.675
"제주",49,2016-02-23,2016,2,23,"화요일",3.95,7.125,10.85,0.425,64.35,0.25,4.375,6.5,1023.425,1028.425
"제주",49,2016-02-24,2016,2,24,"수요일",1.7,3.05,5.875,-5.1,55.175,0,5.975,4.2,1027.675,1032.775
"제주",49,2016-02-25,2016,2,25,"목요일",1.175,3.725,7.25,-6,49.475,,4.175,3.95,1029.8,1034.925
"제주",49,2016-02-26,2016,2,26,"금요일",1.8,7.975,11.85,-1.175,53.525,,3.275,5.65,1025.05,1030.025
"제주",49,2016-02-27,2016,2,27,"토요일",9.6,11.475,14.5,6.3,71.15,0.0333333333333333,4.825,9.575,1019.85,1024.775
"제주",49,2016-02-28,2016,2,28,"일요일",6.175,11.175,16.4,5,67,0,4.8,8.825,1017.025,1021.925
"제주",49,2016-02-29,2016,2,29,"월요일",0,2.925,6.575,-5,56.975,0.25,7.825,4.275,1022.15,1027.225
"제주",49,2016-03-01,2016,3,1,"화요일",0.325,3.425,7.375,-4.325,57.225,0,3.65,4.45,1023.8,1028.9
"제주",49,2016-03-02,2016,3,2,"수요일",1.6,7.425,12.25,0.35,61.325,,2.625,6.35,1022.025,1027
"제주",49,2016-03-03,2016,3,3,"목요일",7.15,12.125,15.35,7.15,73.375,2.175,3.1,10.55,1018.95,1023.85
"제주",49,2016-03-04,2016,3,4,"금요일",13.3,16.05,19.3,12.475,80.4,0,3.2,14.525,1018.65,1023.45
"제주",49,2016-03-05,2016,3,5,"토요일",14.2,16.55,19.075,14.7,89.65,63.9,4.425,16.75,1015.15,1019.95
"제주",49,2016-03-06,2016,3,6,"일요일",9.9,12.65,15.975,10.125,85.825,6.325,2.2,12.6,1013.15,1018
"제주",49,2016-03-07,2016,3,7,"월요일",9.35,13.75,17.55,11.2,85.15,0,1.425,13.525,1012.75,1017.55
"제주",49,2016-03-08,2016,3,8,"화요일",6.4,10.375,14.375,6.575,78.7,14.65,4.25,9.975,1013.275,1018.15
"제주",49,2016-03-09,2016,3,9,"수요일",4.575,6.325,9,0.575,68.375,19.3,6.05,6.575,1014.575,1019.55
"제주",49,2016-03-10,2016,3,10,"목요일",2.9,4.625,6.85,-3.225,57.275,,5.675,4.875,1019.325,1024.35
"제주",49,2016-03-11,2016,3,11,"금요일",2.425,4.5,7.7,-4.5,52.425,,4.825,4.4,1019.925,1024.975
"제주",49,2016-03-12,2016,3,12,"토요일",1.275,5.575,9.1,-4.15,50.575,,2.575,4.575,1019.65,1024.7
"제주",49,2016-03-13,2016,3,13,"일요일",5.525,8.05,10.25,4,76.75,9.725,1.775,8.225,1016.3,1021.25
"제주",49,2016-03-14,2016,3,14,"월요일",5.125,7.4,10.1,0.4,61.925,,4.325,6.325,1016.225,1021.2
"제주",49,2016-03-15,2016,3,15,"화요일",3.875,8.45,12.2,0.85,59.975,,2.55,6.55,1018.45,1023.4
"제주",49,2016-03-16,2016,3,16,"수요일",7.05,11.25,15.6,3.9,61.725,,2.4,8.125,1016.85,1021.7
"제주",49,2016-03-17,2016,3,17,"목요일",7.975,14.05,18.7,8.475,70.725,2.8,2.7,11.525,1014.275,1019.1
"제주",49,2016-03-18,2016,3,18,"금요일",12.75,14.275,16.875,13.575,96.125,13.65,2.875,15.6,1005.45,1010.225
"제주",49,2016-03-19,2016,3,19,"토요일",9.75,12.725,16.4,7.8,73.8,,4.125,10.775,1009.85,1014.7
"제주",49,2016-03-20,2016,3,20,"일요일",7.9,11.275,14.6,6.925,74.95,,2.975,10,1015.6,1020.475
"제주",49,2016-03-21,2016,3,21,"월요일",8.125,11.65,15.4,5.1,65.375,,2.375,8.825,1018.125,1023.025
"제주",49,2016-03-22,2016,3,22,"화요일",7.1,10.975,15.525,5.175,68.475,,3.1,8.875,1015,1019.875
"제주",49,2016-03-23,2016,3,23,"수요일",6.95,9.95,14.35,2.275,60.2,,4.8,7.3,1013.6,1018.5
"제주",49,2016-03-24,2016,3,24,"목요일",6.1,8.7,12.1,0.025,55.675,,4.975,6.175,1018.15,1023.1
"제주",49,2016-03-25,2016,3,25,"금요일",6.4,8.575,11.875,1.35,60.875,,3.475,6.75,1018.975,1023.95
"제주",49,2016-03-26,2016,3,26,"토요일",5.325,7.925,11.675,-1.85,51.125,,4.825,5.375,1017.3,1022.25
"제주",49,2016-03-27,2016,3,27,"일요일",4.85,9.275,13.4,-1.35,48.7,0,3.525,5.625,1016.525,1021.475
"제주",49,2016-03-28,2016,3,28,"월요일",4.85,12.2,17.55,0.975,47.775,,3.325,6.875,1018.35,1023.2
"제주",49,2016-03-29,2016,3,29,"화요일",10.95,14.025,16.075,5.75,59.225,,5.45,9.525,1017.025,1021.85
"제주",49,2016-03-30,2016,3,30,"수요일",11.675,14.325,17.725,10.9,80.775,,2.35,13.1,1014.8,1019.6
"제주",49,2016-03-31,2016,3,31,"목요일",11.875,13.525,15.85,11.075,85.475,0.15,2.1,13.175,1011.425,1016.25
"제주",49,2016-04-01,2016,4,1,"금요일",10,14.5,19.575,7.85,67.375,0,2.575,10.775,1010.875,1015.7
"제주",49,2016-04-02,2016,4,2,"토요일",10.85,15.65,19.6,10.275,71.75,,2.45,12.85,1013.8,1018.6
"제주",49,2016-04-03,2016,4,3,"일요일",14.325,15.8,17.5,14.55,92.925,33.925,2.15,16.6,1009.525,1014.3
"제주",49,2016-04-04,2016,4,4,"월요일",12.175,13.225,15.425,12.1,93.225,3.7,2.975,14.125,1008.425,1013.25
"제주",49,2016-04-05,2016,4,5,"화요일",11.275,13.4,16.5,9.675,79.325,,2.125,12.175,1011.95,1016.8
"제주",49,2016-04-06,2016,4,6,"수요일",10.8,14.775,18.05,12.075,85.35,29.25,3.75,14.425,1008.375,1013.15
"제주",49,2016-04-07,2016,4,7,"목요일",12.775,14.875,19.5,12.725,87.75,19.325,5.575,14.825,1004.15,1008.925
"제주",49,2016-04-08,2016,4,8,"금요일",11.625,13.9,17.95,10.925,83.325,,2.325,13.1,1011.375,1016.225
"제주",49,2016-04-09,2016,4,9,"토요일",10.925,14.625,19.525,9.15,72.7,,1.875,11.85,1009.95,1014.75
"제주",49,2016-04-10,2016,4,10,"일요일",11.625,15.15,19.85,8.9,68.25,,1.9,11.525,1008.525,1013.3
"제주",49,2016-04-11,2016,4,11,"월요일",11.4,14.1,18.225,9.925,76.825,,3.3,12.275,1013.4,1018.225
"제주",49,2016-04-12,2016,4,12,"화요일",11.575,15.65,19.15,11.45,77.4,1.475,3.95,13.8,1009.825,1014.6
"제주",49,2016-04-13,2016,4,13,"수요일",13.5,15.875,19.8,14.75,93.55,35.1,3.225,16.8,1001.825,1006.575
"제주",49,2016-04-14,2016,4,14,"목요일",12.45,15.55,20.875,11.45,80.375,,3.075,13.7,1007.5,1012.325
"제주",49,2016-04-15,2016,4,15,"금요일",11.675,16.1,20.275,9.1,65.2,,3.9,11.775,1013.775,1018.525
"제주",49,2016-04-16,2016,4,16,"토요일",13.25,17.95,20.45,15.275,85.85,30.75,6.575,17.55,1003.05,1007.775
"제주",49,2016-04-17,2016,4,17,"일요일",11.175,13.65,17.35,7.95,69.475,0.3,7,10.75,1007.375,1012.15
"제주",49,2016-04-18,2016,4,18,"월요일",11.05,13.925,18.225,6.2,60.575,0.075,3.375,9.525,1013.25,1018.05
"제주",49,2016-04-19,2016,4,19,"화요일",11.35,14.425,18.55,9.175,71.5,,2.6,11.675,1018.575,1023.425
"제주",49,2016-04-20,2016,4,20,"수요일",10.725,16.35,20.05,11.95,76.575,1.25,3.5,14.15,1013.475,1018.275
"제주",49,2016-04-21,2016,4,21,"목요일",12.725,16.2,21.1,14.6,91.2,16.7,4.9,16.725,1001.5,1006.25
"제주",49,2016-04-22,2016,4,22,"금요일",11.35,15.2,19.875,12.7,86.325,,2.275,14.775,1006.625,1011.4
"제주",49,2016-04-23,2016,4,23,"토요일",13.725,15.55,18.6,13.625,89.225,2.225,1.825,15.65,1008.025,1012.8
"제주",49,2016-04-24,2016,4,24,"일요일",13.225,16.45,20.6,7.95,61.15,,2.65,11.05,1009.4,1014.15
"제주",49,2016-04-25,2016,4,25,"월요일",12.85,16.9,20.65,6.55,54.7,,2.95,10.1,1011.7,1016.475
"제주",49,2016-04-26,2016,4,26,"화요일",13.7,17.2,21.975,12.7,77.475,5.625,2.625,15.15,1008.775,1013.525
"제주",49,2016-04-27,2016,4,27,"수요일",13.025,14.65,16.4,13.35,92.525,16.375,4.3,15.35,999.825,1004.575
"제주",49,2016-04-28,2016,4,28,"목요일",12.3,13.725,15.5,12.025,90.15,3.825,2.75,14.075,1003.45,1008.25
"제주",49,2016-04-29,2016,4,29,"금요일",10.875,14.55,18.775,9.275,71.8,,2.75,11.8,1009.1,1013.925
"제주",49,2016-04-30,2016,4,30,"토요일",10.75,15.8,20.6,7.25,59.2,,3.05,10.45,1010.225,1015
"제주",49,2016-05-01,2016,5,1,"일요일",13.8,18,21.775,11.55,67.9,,3.475,14.175,1010.775,1015.5
"제주",49,2016-05-02,2016,5,2,"월요일",16.85,19.25,21.65,16.225,84.375,10.475,4.275,18.6,1007.525,1012.2
"제주",49,2016-05-03,2016,5,3,"화요일",14.3,17.025,19.975,13,78.775,50.3,7.45,15.325,998.675,1003.425
"제주",49,2016-05-04,2016,5,4,"수요일",14.25,18.8,23.55,8.875,56.2,,5.675,11.6,1006.8,1011.525
"제주",49,2016-05-05,2016,5,5,"목요일",13.975,17.8,21.85,13.7,78.425,5.475,3.2,15.975,1009.575,1014.3
"제주",49,2016-05-06,2016,5,6,"금요일",15.5,17.725,21.3,16.775,94.975,13.325,2.675,19.1,1003.25,1008
"제주",49,2016-05-07,2016,5,7,"토요일",14.2,17.175,20.625,9.775,64.8,,3.475,12.325,1009.65,1014.4
"제주",49,2016-05-08,2016,5,8,"일요일",13.775,17.3,22.225,10.775,67.95,3.15,2.65,13.25,1010.1,1014.85
"제주",49,2016-05-09,2016,5,9,"월요일",14.5,15.75,18,14.675,93.825,1.4,1.925,16.7,1005.975,1010.75
"제주",49,2016-05-10,2016,5,10,"화요일",13.275,14.725,16.225,13.875,95.2,30.975,3.475,15.925,1000.175,1004.95
"제주",49,2016-05-11,2016,5,11,"수요일",12.85,15.25,19.175,12.55,84.7,,3.5,14.575,1006.05,1010.8
